Inches,CPU_Frequency_Numeric,Ram_Numeric,Size_Numeric,Weight_Numeric,Log_Price_dollars,Company_Acer,Company_Apple,Company_Asus,Company_Chuwi,Company_Dell,Company_Fujitsu,Company_Google,Company_HP,Company_Huawei,Company_LG,Company_Lenovo,Company_MSI,Company_Mediacom,Company_Microsoft,Company_Razer,Company_Samsung,Company_Toshiba,Company_Vero,Company_Xiaomi,Cpu_Company_AMD,Cpu_Company_Intel,Memory_Structure_Categories_Flash,Memory_Structure_Categories_HDD,Memory_Structure_Categories_Hybrid,Memory_Structure_Categories_SSD,Gpu_Company_AMD,Gpu_Company_Intel,Gpu_Company_Nvidia,OpSys_Android,OpSys_Chrome OS,OpSys_Linux,OpSys_Mac OS X,OpSys_No OS,OpSys_Windows 10,OpSys_Windows 10 S,OpSys_Windows 7,OpSys_macOS,Actual_LR,Predicted_LR,pctDiff_LR,Diff_LR,Actual_RF,Predicted_RF,pctDiff_RF,Diff_RF,Actual_NN,Predicted_NN,pctDiff_NN,Diff_NN
13.3,1.8,16,512,1.49,7.183111701743281,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1317.0,1711.0,30.0,394.0,1317.0,1592.0,21.0,275.0,1317.0,2002.0,52.0,685.0
13.3,2.7,8,256,1.49,7.089243155027514,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1199.0,1486.0,24.0,287.0,1199.0,1406.0,17.0,207.0,1199.0,1469.0,23.0,270.0
13.3,1.6,8,512,1.49,6.961296045910167,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1055.0,1128.0,7.0,73.0,1055.0,1336.0,27.0,281.0,1055.0,1756.0,66.0,701.0
13.3,1.6,4,500,1.49,6.720220155135295,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,829.0,649.0,22.0,-180.0,829.0,761.0,8.0,-68.0,829.0,689.0,17.0,-140.0
14.0,2.5,4,256,1.48,7.466799475018602,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1749.0,1117.0,36.0,-632.0,1749.0,899.0,49.0,-850.0,1749.0,1117.0,36.0,-632.0
14.0,2.4,4,256,1.48,7.098375638590786,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1210.0,1086.0,10.0,-124.0,1210.0,857.0,29.0,-353.0,1210.0,1093.0,10.0,-117.0
14.0,2.7,4,256,1.48,7.081708586105575,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1190.0,1182.0,1.0,-8.0,1190.0,884.0,26.0,-306.0,1190.0,1165.0,2.0,-25.0
14.0,2.3,4,128,1.47,7.103322062526113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1216.0,1055.0,13.0,-161.0,1216.0,1095.0,10.0,-121.0,1216.0,1078.0,11.0,-138.0
13.3,2.5,8,256,1.45,7.249925536717988,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1408.0,1269.0,10.0,-139.0,1408.0,1230.0,13.0,-178.0,1408.0,1197.0,15.0,-211.0
13.3,1.6,4,16,1.45,6.226536669287466,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,506.0,373.0,26.0,-133.0,506.0,345.0,32.0,-161.0,506.0,453.0,10.0,-53.0
13.3,2.5,8,256,1.44,6.962243464266207,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1056.0,1284.0,22.0,228.0,1056.0,1166.0,10.0,110.0,1056.0,1500.0,42.0,444.0
14.0,1.6,2,32,1.44,5.726847747587197,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,307.0,422.0,38.0,115.0,307.0,241.0,22.0,-66.0,307.0,200.0,35.0,-107.0
14.0,1.6,2,32,1.44,5.6131281063880705,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,274.0,422.0,54.0,148.0,274.0,241.0,12.0,-33.0,274.0,200.0,27.0,-74.0
14.0,1.1,4,64,1.44,5.6131281063880705,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,274.0,369.0,35.0,95.0,274.0,404.0,47.0,130.0,274.0,316.0,15.0,42.0
14.0,2.5,8,256,1.43,7.804659297056102,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2452.0,1336.0,45.0,-1116.0,2452.0,1742.0,29.0,-710.0,2452.0,1383.0,44.0,-1069.0
14.0,2.5,8,256,1.43,7.408530566894626,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1650.0,1336.0,19.0,-314.0,1650.0,1742.0,6.0,92.0,1650.0,1383.0,16.0,-267.0
13.9,1.8,16,512,1.4,7.744569809354496,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2309.0,1498.0,35.0,-811.0,2309.0,1698.0,26.0,-611.0,2309.0,2092.0,9.0,-217.0
13.9,1.8,16,512,1.4,7.617759576608505,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2034.0,1498.0,26.0,-536.0,2034.0,1698.0,17.0,-336.0,2034.0,2092.0,3.0,58.0
11.6,1.1,4,32,1.4,6.517671272912275,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,677.0,399.0,41.0,-278.0,677.0,361.0,47.0,-316.0,677.0,438.0,35.0,-239.0
11.6,1.1,8,64,1.4,6.300785794663244,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,545.0,480.0,12.0,-65.0,545.0,1506.0,176.0,961.0,545.0,984.0,80.0,439.0
12.3,1.1,6,64,1.4,6.202535517187923,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,494.0,334.0,32.0,-160.0,494.0,501.0,1.0,7.0,494.0,503.0,2.0,9.0
14.0,1.92,4,32,1.4,5.676753802268282,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,292.0,373.0,28.0,81.0,292.0,366.0,25.0,74.0,292.0,325.0,11.0,33.0
14.0,1.44,4,32,1.4,5.6131281063880705,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,274.0,472.0,72.0,198.0,274.0,355.0,30.0,81.0,274.0,457.0,67.0,183.0
13.3,2.7,8,256,1.39,7.142036574706803,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1264.0,1483.0,17.0,219.0,1264.0,1350.0,7.0,86.0,1264.0,1477.0,17.0,213.0
11.6,1.0,4,128,1.39,6.4967749901858625,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,663.0,863.0,30.0,200.0,663.0,689.0,4.0,26.0,663.0,743.0,12.0,80.0
13.9,2.7,8,256,1.38,7.302496423727326,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1484.0,1301.0,12.0,-183.0,1484.0,1435.0,3.0,-49.0,1484.0,1495.0,1.0,11.0
13.3,2.7,8,512,1.37,7.681099001536359,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2167.0,1403.0,35.0,-764.0,2167.0,2100.0,3.0,-67.0,2167.0,2065.0,5.0,-102.0
13.3,2.7,8,256,1.37,7.6708948313621175,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2145.0,1357.0,37.0,-788.0,2145.0,1633.0,24.0,-512.0,2145.0,1535.0,28.0,-610.0
13.9,1.8,8,512,1.37,7.617759576608505,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2034.0,1044.0,49.0,-990.0,2034.0,1873.0,8.0,-161.0,2034.0,1911.0,6.0,-123.0
13.3,2.5,8,512,1.37,7.60489448081162,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2008.0,1326.0,34.0,-682.0,2008.0,1858.0,7.0,-150.0,2008.0,2049.0,2.0,41.0
13.3,2.7,8,256,1.37,7.566828479208331,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1933.0,1357.0,30.0,-576.0,1933.0,1633.0,16.0,-300.0,1933.0,1535.0,21.0,-398.0
13.3,2.3,8,256,1.37,7.4205789054108005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1670.0,1910.0,14.0,240.0,1670.0,1528.0,9.0,-142.0,1670.0,1519.0,9.0,-151.0
14.0,2.6,16,512,1.36,7.918992488165245,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2749.0,1862.0,32.0,-887.0,2749.0,1980.0,28.0,-769.0,2749.0,2171.0,21.0,-578.0
12.5,2.7,16,512,1.36,7.589841512182657,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1978.0,2126.0,8.0,148.0,1978.0,1810.0,8.0,-168.0,1978.0,2253.0,14.0,275.0
13.3,1.6,8,256,1.35,7.001245622069476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1098.0,1389.0,26.0,291.0,1098.0,1357.0,24.0,259.0,1098.0,1339.0,22.0,241.0
13.3,1.44,4,32,1.35,5.638354669333745,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,281.0,272.0,3.0,-9.0,281.0,356.0,27.0,75.0,281.0,491.0,75.0,210.0
14.0,2.7,24,512,1.32,7.8709295967551425,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2620.0,2743.0,5.0,123.0,2620.0,2260.0,14.0,-360.0,2620.0,2337.0,11.0,-283.0
14.0,2.5,8,256,1.32,7.590346945602565,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1979.0,1220.0,38.0,-759.0,1979.0,1766.0,11.0,-213.0,1979.0,1472.0,26.0,-507.0
13.3,2.5,4,256,1.32,6.645090969505644,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,769.0,1169.0,52.0,400.0,769.0,1212.0,58.0,443.0,769.0,1217.0,58.0,448.0
13.3,2.2,16,1000,1.3,7.590346945602565,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1979.0,1859.0,6.0,-120.0,1979.0,2382.0,20.0,403.0,1979.0,2846.0,44.0,867.0
12.5,2.5,8,256,1.3,7.541683099882111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1885.0,1354.0,28.0,-531.0,1885.0,1540.0,18.0,-345.0,1885.0,1568.0,17.0,-317.0
13.3,2.5,16,512,1.3,7.407924322559599,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1649.0,1898.0,15.0,249.0,1649.0,1679.0,2.0,30.0,1649.0,2199.0,33.0,550.0
13.3,1.8,8,256,1.3,7.1846291527173145,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1319.0,1052.0,20.0,-267.0,1319.0,1531.0,16.0,212.0,1319.0,1381.0,5.0,62.0
13.3,2.5,8,256,1.3,7.036148493750536,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1137.0,1281.0,13.0,144.0,1137.0,1436.0,26.0,299.0,1137.0,1511.0,33.0,374.0
14.0,2.4,4,128,1.3,6.327936783729195,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,560.0,962.0,72.0,402.0,560.0,1093.0,95.0,533.0,560.0,751.0,34.0,191.0
14.0,1.1,4,32,1.3,5.655991810819852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,286.0,212.0,26.0,-74.0,286.0,246.0,14.0,-40.0,286.0,212.0,26.0,-74.0
13.3,1.8,8,512,1.29,7.695757990554761,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2199.0,1188.0,46.0,-1011.0,2199.0,1824.0,17.0,-375.0,2199.0,1815.0,17.0,-384.0
12.5,2.5,16,512,1.29,7.590346945602565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1979.0,2568.0,30.0,589.0,1979.0,2280.0,15.0,301.0,1979.0,2287.0,16.0,308.0
13.3,2.5,8,256,1.29,7.407924322559599,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1649.0,1419.0,14.0,-230.0,1649.0,1666.0,1.0,17.0,1649.0,1504.0,9.0,-145.0
13.3,1.5,4,32,1.29,6.517671272912275,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,677.0,396.0,42.0,-281.0,677.0,350.0,48.0,-327.0,677.0,400.0,41.0,-277.0
13.3,2.5,4,256,1.28,7.590346945602565,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1979.0,1169.0,41.0,-810.0,1979.0,1212.0,39.0,-767.0,1979.0,1223.0,38.0,-756.0
13.3,2.5,4,256,1.28,7.533693709848633,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1870.0,1169.0,38.0,-701.0,1870.0,1212.0,35.0,-658.0,1870.0,1223.0,35.0,-647.0
13.3,2.3,8,256,1.28,6.9363427358340495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1029.0,1748.0,70.0,719.0,1029.0,1346.0,31.0,317.0,1029.0,1413.0,37.0,384.0
13.3,2.5,8,256,1.27,6.928537818164665,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1021.0,1265.0,24.0,244.0,1021.0,1303.0,28.0,282.0,1021.0,1220.0,19.0,199.0
12.5,2.3,4,500,1.26,7.459914766241105,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1737.0,831.0,52.0,-906.0,1737.0,1475.0,15.0,-262.0,1737.0,984.0,43.0,-753.0
12.5,2.5,8,256,1.26,7.302496423727326,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1484.0,1479.0,0.0,-5.0,1484.0,1836.0,24.0,352.0,1484.0,1503.0,1.0,19.0
13.5,2.8,8,256,1.252,7.628031126930335,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2055.0,1782.0,13.0,-273.0,2055.0,2004.0,2.0,-51.0,2055.0,1692.0,18.0,-363.0
11.6,1.6,4,16,1.25,5.676753802268282,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,292.0,762.0,161.0,470.0,292.0,340.0,16.0,48.0,292.0,397.0,36.0,105.0
13.3,2.4,8,256,1.23,7.324489979348532,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1517.0,1378.0,9.0,-139.0,1517.0,1604.0,6.0,87.0,1517.0,1499.0,1.0,-18.0
13.3,1.6,8,128,1.22,6.981934677156389,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1077.0,1082.0,0.0,5.0,1077.0,1619.0,50.0,542.0,1077.0,869.0,19.0,-208.0
13.3,2.4,8,256,1.2,7.4318919168078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1689.0,1379.0,18.0,-310.0,1689.0,1502.0,11.0,-187.0,1689.0,1501.0,11.0,-188.0
13.3,2.3,4,128,1.2,7.181591944611865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1315.0,1102.0,16.0,-213.0,1315.0,1257.0,4.0,-58.0,1315.0,1170.0,11.0,-145.0
11.6,1.1,4,64,1.2,5.924255797414532,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,374.0,273.0,27.0,-101.0,374.0,464.0,24.0,90.0,374.0,441.0,18.0,67.0
11.6,1.6,4,16,1.2,5.75890177387728,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,317.0,413.0,30.0,96.0,317.0,364.0,15.0,47.0,317.0,752.0,137.0,435.0
13.3,1.8,8,512,1.19,7.407924322559599,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1649.0,1085.0,34.0,-564.0,1649.0,1733.0,5.0,84.0,1649.0,1976.0,20.0,327.0
15.0,2.7,8,256,1.17,7.533158807455563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1869.0,1271.0,32.0,-598.0,1869.0,1911.0,2.0,42.0,1869.0,1534.0,18.0,-335.0
11.6,1.6,2,32,1.17,5.438079308923196,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,230.0,497.0,116.0,267.0,230.0,232.0,1.0,2.0,230.0,226.0,2.0,-4.0
11.6,1.1,4,32,1.16,5.796057750765372,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,329.0,505.0,54.0,176.0,329.0,382.0,16.0,53.0,329.0,491.0,49.0,162.0
14.0,2.7,8,512,1.13,7.918992488165245,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2749.0,1329.0,52.0,-1420.0,2749.0,2278.0,17.0,-471.0,2749.0,2043.0,26.0,-706.0
14.0,2.5,8,256,1.13,7.631916513071252,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2063.0,667.0,68.0,-1396.0,2063.0,1838.0,11.0,-225.0,2063.0,1343.0,35.0,-720.0
13.3,1.2,8,256,1.12,6.992096427415888,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1088.0,721.0,34.0,-367.0,1088.0,1522.0,40.0,434.0,1088.0,853.0,22.0,-235.0
14.0,2.6,16,256,1.1,7.966239776559467,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2882.0,2458.0,15.0,-424.0,2882.0,2105.0,27.0,-777.0,2882.0,1690.0,41.0,-1192.0
14.0,2.6,16,512,1.1,7.744569809354496,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2309.0,1852.0,20.0,-457.0,2309.0,2272.0,2.0,-37.0,2309.0,2184.0,5.0,-125.0
13.3,1.8,8,512,1.1,7.407924322559599,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1649.0,1070.0,35.0,-579.0,1649.0,1542.0,6.0,-107.0,1649.0,1359.0,18.0,-290.0
13.3,1.6,8,256,1.1,7.277247726631484,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1447.0,979.0,32.0,-468.0,1447.0,1380.0,5.0,-67.0,1447.0,1094.0,24.0,-353.0
12.3,1.2,8,128,1.1,7.246368080102461,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1403.0,1622.0,16.0,219.0,1403.0,1681.0,20.0,278.0,1403.0,1387.0,1.0,-16.0
11.6,1.1,2,32,1.1,5.713732805509369,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,303.0,390.0,29.0,87.0,303.0,244.0,20.0,-59.0,303.0,189.0,38.0,-114.0
11.6,1.1,2,32,1.1,5.598421958998375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,270.0,390.0,44.0,120.0,270.0,244.0,10.0,-26.0,270.0,189.0,30.0,-81.0
15.6,1.8,8,512,1.09,7.835579246669965,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2529.0,1348.0,47.0,-1181.0,2529.0,1857.0,27.0,-672.0,2529.0,1889.0,25.0,-640.0
11.6,1.6,4,256,1.08,6.961296045910167,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1055.0,1299.0,23.0,244.0,1055.0,524.0,50.0,-531.0,1055.0,1111.0,5.0,56.0
12.5,1.2,8,512,0.99,7.338888133838879,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1539.0,965.0,37.0,-574.0,1539.0,1844.0,20.0,305.0,1539.0,1930.0,25.0,391.0
12.0,1.2,8,256,0.92,7.236339342754344,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1389.0,1521.0,10.0,132.0,1389.0,1592.0,15.0,203.0,1389.0,1397.0,1.0,8.0
10.1,1.44,4,64,0.69,6.403574197934815,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,604.0,351.0,42.0,-253.0,604.0,396.0,35.0,-208.0,604.0,340.0,44.0,-264.0
